course_code,course_title,course_teacher,link,fas_code,unique_code,num_responded,num_students,course_score_mean,course_score_median,course_score_mode,course_score_stdev,lecturer_score_mean,lecturer_score_median,lecturer_score_mode,lecturer_score_stdev,workload_score_mean,workload_score_median,workload_score_mode,workload_score_stdev,rec_score_mean,rec_score_median,rec_score_mode,rec_score_stdev,sentiment_score_mean,sentiment_score_median,sentiment_score_mode,sentiment_score_stdev,gem_probability_mean,gem_probability_median,gem_probability_mode,gem_probability_stdev,best_comment,max_sent_score,worse_comment,min_sent_score,best_gem_comment,max_gem_probability
LIFESCI 50B,Integrated Science 001,de Bivort,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b33b88a3145417ab17743ce9ba62a2cdd0349c888f9aed2395a53b78f61ae7329f4eb72c4a7a8c7309beccbc39f743ad&ReportType=2&regl=en-US,FAS-159707-2242-1-1-001,FAS-159707-2242-1-1-001(de Bivort),29,35,4.57,5.0,5.0,0.8423211682577195,4.33,5.0,5.0,1.0948122493770969,12.3,11.0,12.0,6.79,4.25,5.0,5.0,0.97,0.8748083333333333,0.9675499999999999,0.9981,0.2741438418321534,0.0,0.0,0.0,0.0,"LS 50 is a truly transformative experience. Looking back on the entire year, taking this class was one of my best decisions (and with the lottery to even get in the class, a stroke of luck I am so grateful for).Given that you took LS 50A, I would strongly recommend continuing with LS 50B (look at that application of Bayes' Theorem!). It's really satisfying seeing how the material from the spring builds upon material from the fall – all the science you learn really *integrates* together. For example, linear algebra is the *basis* for Markov chains which *feeds forward* into neural networks and then suddenly dynamical systems is back to provide a *stable* foundation for models of action potentials. There is so much interesting material in the spring – I especially enjoyed Markov chains, protein structures, and computational sequence analysis. My one note is that the linear algebra crash course is very fast so it might be helpful to prepare for that. You really won't find another class like this. Not to sound dramatic, but LS 50 has the power to change the way you think and approach problems, and an important part of this comes from having the experience of the entire year. Sure, in LS 50A Bayes' Theorem might just sound like a fancy name for two way probability tables and what even is a prior, but when you actually put it into words and apply it to hypothesis testing in the context of sequence analysis, it suddenly becomes concrete and relevant. who knows, this might become some arrival–esque thing where you start to think of your life in terms of ls50 material – there's enough of it to go around.LS 50B is a chiller course than LS 50A – easier psets and exams (and no stat mech) – and by the spring you'll already have had a whole semester to get accustomed with the idiosyncrasies of LS 50, so that altogether makes for a more relaxing experience. This semester is less about trauma bonding and more about bonding over being in LS 50 together and realizing that time is coming to an end.But obviously, the biggest reason to stick with the course is for the community. The LS 50 community is so special and was a significant part of my freshman year – and while it's not immediately apparent, the truth is that the class is really instrumental for building and maintaining friendships. Daily meetings, late night psetting, lab karaoke, and post lab Berg meals go a long way toward forging connections and core memories. Also, you get to partake in designing class merch which is so much fun. Truly, through – the course staff, the CAs, and your classmates are what make the class special. And assuming that you've already taken LS 50A, you already know how kind, available, supportive, and all around amazing the LS 50 course staff is – all the more reason to stay. If you're still on the fence, I highly recommend speaking to them to figure out what's best for you.I cannot stress enough the value of staying for a second semester of LS 50. The content, the connections, the community – there's so much to gain from continuing on. And the spring is much less stressful than the fall, so you'll be alright. You'll do great in LS 50Bby any means necessary. ❤️",0.9982,"LS50 cheat sheet for pre–froshDOs– Do skip lecture if needed — they are recorded (pls be nice and email profs tho, also don't skip too many)– Do designate an artist to design the class merch early — also be vocal in your opinions about the artwork because yall do not want to end up with an ugly shirt– Do talk to professors for research helpDONTs– Do not block with other LS50ers, y'all will compete if you apply during the same med school application cycle– Do not use your hard–earned money in Northwest Cafe, it's expensive – Do not go on a weekend trip with LS50 friends it may end badly– Do not date someone else in LS50 it will also end badly + everyone else in the class will know about itEXAM STRATS1. Beg CAs to tell you what concepts to study (use crying, bribery with food, etc. etc) — they lowkey know what's on the exams and will fold under extreme pressure 2. Watch lecture recordings – I feel like more recent concepts are more likely to be on the exam3. Re–do old pset questions + practice midterm4. Write down as much as possible and work QUICKLY.– A good analogy is Messy Backyard from elementary school gym class — you basically want to fling as much knowledge as possible on to the exam sheet, then let the professors sift through the garbage to find partial credit points to give you",-0.3265,,0.0
LIFESCI 100,Experimental Research in the Life Sciences 001,Viel,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6fc0f774df2c8295036d97383aa93015d440fb00f5df3747004b8d51c8fdb581cdfb58d682c2654d82a7833bb0d4a982&ReportType=2&regl=en-US,FAS-119061-2242-1-1-001,FAS-119061-2242-1-1-001(Viel),13,15,4.78,5.0,5.0,0.41633319989322654,5.0,5.0,5.0,0.0,6.22,5.0,5.0,3.8,4.22,4.0,5.0,0.83,0.5774333333333334,0.6228,0.0,0.3334226726943845,0.0,0.0,0.0,0.0,"If you want to get started on research, this class is a great way to begin. You'll get to learn the basics of certain lab techniques (which may depend on the project –– for example, I worked with PCR / cell culturing / Western blotting / etc), which can be a great basis if you decide to venture forward. The class is overall chill –– while you need to do the research, the staff is very understanding and willing to help you.",0.9231,,0.0,,0.0
MCB 65,Physical Biochemistry: Understanding Macromolecular Machines 001,Brewster,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=358a63229e22ea0461ac894862df009652b77eb6e65f9b847d4963c09da7cf84c1af56fcd417da4631ea30dcb1acf811&ReportType=2&regl=en-US,FAS-114796-2242-1-1-001,FAS-114796-2242-1-1-001(Brewster),6,7,4.0,4.0,3.0,0.8989331499509895,4.6,5.0,5.0,0.8040302522073697,7.2,8.0,10.0,2.77,4.2,5.0,5.0,1.1,0.96426,0.9678,0.9568,0.015432044582620923,0.0,0.0,0.0,0.0,"Use the office hours and all the office hours. The psets can be weird since they are asking you questions 'you'd likely have to answer when doing science' but they are somewhat interesting. The exams are HARD.  This is not a class where the exams ar easier than the practice exams. Make sure you know the equations inside and out, Ince they hardly asked you to solve for stuff you have never solved for before :)I consider this class to be a semi–grad class. You need a background in biology, some chem (not that much), physics, and math (at the level of 1b). These classes are not requirements but will go a long way in your success in the course. The good thing is that you have 3 teachers and a TF and not that many students. My advice would be to make the most out of office hours. It is easy to get lost in one of the concepts but office hours are always there to help.This course will have to be the center of your universe during the semester if you want a chance of getting and A. Very useful for structural biology though. You finished the class feeling like a pro a pymol. If you are doing any type of research involving proteins, this is the course to take.",0.983,,0.0,,0.0
MCB 65,Physical Biochemistry: Understanding Macromolecular Machines 001,LaCroix,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5379ea944a752f0ecc125c0347b74c93f6d30b9337c04384bd371daeabe88513d583dc952feb9bafb1ceafd5ac4e4ec5&ReportType=2&regl=en-US,FAS-114796-2242-1-1-001,FAS-114796-2242-1-1-001(LaCroix),6,7,4.0,4.0,3.0,0.8989331499509895,4.33,5.0,5.0,0.9451631252505217,7.2,8.0,10.0,2.77,4.2,5.0,5.0,1.1,0.96426,0.9678,0.9568,0.015432044582620923,0.0,0.0,0.0,0.0,"Use the office hours and all the office hours. The psets can be weird since they are asking you questions 'you'd likely have to answer when doing science' but they are somewhat interesting. The exams are HARD.  This is not a class where the exams ar easier than the practice exams. Make sure you know the equations inside and out, Ince they hardly asked you to solve for stuff you have never solved for before :)I consider this class to be a semi–grad class. You need a background in biology, some chem (not that much), physics, and math (at the level of 1b). These classes are not requirements but will go a long way in your success in the course. The good thing is that you have 3 teachers and a TF and not that many students. My advice would be to make the most out of office hours. It is easy to get lost in one of the concepts but office hours are always there to help.This course will have to be the center of your universe during the semester if you want a chance of getting and A. Very useful for structural biology though. You finished the class feeling like a pro a pymol. If you are doing any type of research involving proteins, this is the course to take.",0.983,,0.0,,0.0
MCB 65,Physical Biochemistry: Understanding Macromolecular Machines 001,Prigozhin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5df23a233e8de4c8f6735e296fbf789dbbc6f5189e5c11a38604b8eb214bf399a3a83f1d650a2e820ac84ae20ecb287d&ReportType=2&regl=en-US,FAS-114796-2242-1-1-001,FAS-114796-2242-1-1-001(Prigozhin),6,7,4.0,4.0,3.0,0.8989331499509895,3.33,3.0,3.0,0.47258156262526085,7.2,8.0,10.0,2.77,4.2,5.0,5.0,1.1,0.96426,0.9678,0.9714,0.015432044582620923,0.0,0.0,0.0,0.0,"Use the office hours and all the office hours. The psets can be weird since they are asking you questions 'you'd likely have to answer when doing science' but they are somewhat interesting. The exams are HARD.  This is not a class where the exams ar easier than the practice exams. Make sure you know the equations inside and out, Ince they hardly asked you to solve for stuff you have never solved for before :)I consider this class to be a semi–grad class. You need a background in biology, some chem (not that much), physics, and math (at the level of 1b). These classes are not requirements but will go a long way in your success in the course. The good thing is that you have 3 teachers and a TF and not that many students. My advice would be to make the most out of office hours. It is easy to get lost in one of the concepts but office hours are always there to help.This course will have to be the center of your universe during the semester if you want a chance of getting and A. Very useful for structural biology though. You finished the class feeling like a pro a pymol. If you are doing any type of research involving proteins, this is the course to take.",0.983,,0.0,,0.0
MCB 66,Pathological Cell Biology 001,Kunes,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=63ed552de329982df0daff80cd51e46a38064fe0f5424a32e848197ff402d77ce45a7b30eb17ae7f54912173dd896e4a&ReportType=2&regl=en-US,FAS-220875-2242-1-1-001,FAS-220875-2242-1-1-001(Kunes),27,36,4.41,4.5,5.0,0.6528105515091006,4.58,5.0,5.0,0.4960449637488582,5.45,5.0,4.0,2.65,4.59,5.0,5.0,0.59,0.6544125,0.8754,0.6597,0.5197898599434199,0.0,0.0,0.0,0.0,"MCB 66 is an amazing class!! You should definitely take this course! Sam is a great instructor, and the lectures are very easy to follow. If you are interested in cancer and cell biology, then this course is definitely for you! The concepts are very interesting, and the course also teaches you how to read papers, interpret graphs, and analyze the data. The sections are very helpful in discussing papers, and the sections help a lot when answering the problem set questions. The grading is very fair, and the TFs are very approachable and super supportive. The exams are not made to trick you, and all the questions and concepts asked in the exams are discussed in class. Overall, it is a great course with an amazing course staff who is there to support you and guide you through the course! Good luck:)",0.9921,This course is very interesting and dives deep into the cancer research world. Take this course if you hope to learn about the history of cancer research and the biology of how cancer manifests due to mutations in the body. The teaching team is very supportive and makes this class a very good learning environment.,-0.5605,,0.0
MCB 66,Pathological Cell Biology 001,Markstein,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=edb79ddc810c12b81c8eda344ededb2079ba24767ec7db2221b3c61c9844e1a1ef3c661dd508806eed4f450d26b3646e&ReportType=2&regl=en-US,FAS-220875-2242-1-1-001,FAS-220875-2242-1-1-001(Markstein),27,36,4.41,4.5,5.0,0.6528105515091006,4.71,5.0,5.0,0.45604802157206864,5.45,5.0,4.0,2.65,4.59,5.0,5.0,0.59,0.6544125,0.8754,0.8516,0.5197898599434199,0.0,0.0,0.0,0.0,"MCB 66 is an amazing class!! You should definitely take this course! Sam is a great instructor, and the lectures are very easy to follow. If you are interested in cancer and cell biology, then this course is definitely for you! The concepts are very interesting, and the course also teaches you how to read papers, interpret graphs, and analyze the data. The sections are very helpful in discussing papers, and the sections help a lot when answering the problem set questions. The grading is very fair, and the TFs are very approachable and super supportive. The exams are not made to trick you, and all the questions and concepts asked in the exams are discussed in class. Overall, it is a great course with an amazing course staff who is there to support you and guide you through the course! Good luck:)",0.9921,This course is very interesting and dives deep into the cancer research world. Take this course if you hope to learn about the history of cancer research and the biology of how cancer manifests due to mutations in the body. The teaching team is very supportive and makes this class a very good learning environment.,-0.5605,,0.0
MCB 68,Cell Biology Through the Microscope 001,Garner,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ee02b250ae04106836cd66eaa3c39a4407876ecf279bfedc63b007b1442892ad9404c865141bc58633d5ff038a29ebc1&ReportType=2&regl=en-US,FAS-109851-2242-1-1-001,FAS-109851-2242-1-1-001(Garner),20,23,4.41,5.0,5.0,0.6976873775321414,4.82,5.0,5.0,0.3861229196653691,5.76,6.0,6.0,3.03,4.59,5.0,5.0,0.62,0.7415,0.8378,0.9581,0.31257521761436347,0.07692307692307693,0.0,0.0,0.2773500981126146,"This is a great class. You will learn a lot about microscopy, you will not learn much about biology. So, if you are enrolling in this to satisfy the premed requirement, don't expect to come out with knowledge necessary for the MCAT. However, the class is quite relaxed and I enjoyed the environment. Labs were also very chill and while they took a large chunk of time, they were very manageable. Sometimes expectations are unclear which can make the assignments confusing. However, the teaching staff is extremely kind and do want students to succeed. I felt comfortable reaching out to them with questions, concerns and always got a response back!",0.9746,,0.0,"I loved this class. By far one of my favorite courses I have taken at Harvard. While this is a gem in terms of content and fun working with microscopes, you do need to go to lecture and engage with the content as the optics part can be challenging. Also the grading is a bit lagged so you have to really be on top of your grades to make sure you are not failing!",0.9542
MCB 68,Cell Biology Through the Microscope 001,Lichtman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c72689fa671cbb2d7c47dd31181c2934c42e3eed4edcefa037ab2904a053a70858cd8537422a8dde6214dddda7be6fe6&ReportType=2&regl=en-US,FAS-109851-2242-1-1-001,FAS-109851-2242-1-1-001(Lichtman),20,23,4.41,5.0,5.0,0.6976873775321414,4.64,5.0,5.0,0.4824181513244218,5.76,6.0,6.0,3.03,4.59,5.0,5.0,0.62,0.7415,0.8378,0.6946,0.31257521761436347,0.07692307692307693,0.0,0.0,0.2773500981126146,"This is a great class. You will learn a lot about microscopy, you will not learn much about biology. So, if you are enrolling in this to satisfy the premed requirement, don't expect to come out with knowledge necessary for the MCAT. However, the class is quite relaxed and I enjoyed the environment. Labs were also very chill and while they took a large chunk of time, they were very manageable. Sometimes expectations are unclear which can make the assignments confusing. However, the teaching staff is extremely kind and do want students to succeed. I felt comfortable reaching out to them with questions, concerns and always got a response back!",0.9746,,0.0,"I loved this class. By far one of my favorite courses I have taken at Harvard. While this is a gem in terms of content and fun working with microscopes, you do need to go to lecture and engage with the content as the optics part can be challenging. Also the grading is a bit lagged so you have to really be on top of your grades to make sure you are not failing!",0.9542
MCB 68,Cell Biology Through the Microscope 001,Nagy,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=cebabc6dd8cd72bdefc7afe3d8671a88445b6634cc275cd7bf40bc08c8dba60b29259476a9e5d2ca7f07b51be51705b9&ReportType=2&regl=en-US,FAS-109851-2242-1-1-001,FAS-109851-2242-1-1-001(Nagy),20,23,4.41,5.0,5.0,0.6976873775321414,4.92,5.0,5.0,0.2726599243442907,5.76,6.0,6.0,3.03,4.59,5.0,5.0,0.62,0.7415,0.8378,0.9581,0.31257521761436347,0.07692307692307693,0.0,0.0,0.2773500981126146,"This is a great class. You will learn a lot about microscopy, you will not learn much about biology. So, if you are enrolling in this to satisfy the premed requirement, don't expect to come out with knowledge necessary for the MCAT. However, the class is quite relaxed and I enjoyed the environment. Labs were also very chill and while they took a large chunk of time, they were very manageable. Sometimes expectations are unclear which can make the assignments confusing. However, the teaching staff is extremely kind and do want students to succeed. I felt comfortable reaching out to them with questions, concerns and always got a response back!",0.9746,,0.0,"I loved this class. By far one of my favorite courses I have taken at Harvard. While this is a gem in terms of content and fun working with microscopes, you do need to go to lecture and engage with the content as the optics part can be challenging. Also the grading is a bit lagged so you have to really be on top of your grades to make sure you are not failing!",0.9542
MCB 91,Research for Credit in Molecular and Cellular Biology 001,Brewster,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0fa9c2176b38a7f133cbe0bb236089e7ba46b6bd559f725ba3187c84ff0d3a1693dfe7153e728e489004fbb2ecb3d179&ReportType=2&regl=en-US,FAS-122529-2242-1-1-001,FAS-122529-2242-1-1-001(Brewster),14,15,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,14.0,15.0,15.0,2.24,5.0,5.0,5.0,0.0,-0.1027,-0.1027,-0.1027,-1.0,0.0,0.0,0.0,-1.0,,0.0,"The amount of time you out into your lab work will pay off in the end. I was able to get the most out of this course by reading research papers that were not required of me to do so, by presenting a poster at MSI and by constantly asking questions on things I did not understand.",-0.1027,,0.0
MCB 91,Research for Credit in Molecular and Cellular Biology 001,Mao,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=82def808e17483b24ba762d4eaf4e74b2a03aa88f005ab29e37a45ff5497753938b58063958ac41ad71a5ecf44a8126b&ReportType=2&regl=en-US,FAS-122529-2242-1-1-001,FAS-122529-2242-1-1-001(Mao),14,15,5.0,5.0,5.0,0.0,4.0,4.0,3.0,1.005037815259212,14.0,15.0,15.0,2.24,5.0,5.0,5.0,0.0,-0.1027,-0.1027,-0.1027,-1.0,0.0,0.0,0.0,-1.0,,0.0,"The amount of time you out into your lab work will pay off in the end. I was able to get the most out of this course by reading research papers that were not required of me to do so, by presenting a poster at MSI and by constantly asking questions on things I did not understand.",-0.1027,,0.0
MCB 99B,Laboratory Research for Honors Thesis 001,Brewster,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=71a8ccef178133d699407c2cdfc4e4f72c9fb8e8be92c726d9947e82ac54a8e9aa7534e359d3b8c8022502492934477c&ReportType=2&regl=en-US,FAS-159651-2242-1-1-001,FAS-159651-2242-1-1-001(Brewster),18,19,3.71,4.0,4.0,1.1621557815568706,4.25,5.0,5.0,0.9295976125693194,14.93,12.0,10.0,7.75,3.55,4.0,4.0,1.37,0.63225,0.70855,0.25,0.2904296868434768,0.0,0.0,0.0,0.0,"If you want to do a thesis in MCB you will be taking this course. It is a highly structured course that is like research for credit with added expectations. Outside of going to lab to complete your research, you are expected to attend workshops and complete intermediary deadlines as you work towards the final thesis. I found these workshops and deadlines extremely helpful to not leave all of my thesis writing until the last minute. Monique and Dominic have done a great job at making sure each thesis student feels adequately supported in their thesis journeys.",0.9463,,0.0,,0.0
MCB 99B,Laboratory Research for Honors Thesis 001,Mao,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8d3bcd927ba89520538716618db9834106b5b37b3bd3cf6efca81380fbf9dcd8dd5f80767bd1b296ae74af0e5d0f6635&ReportType=2&regl=en-US,FAS-159651-2242-1-1-001,FAS-159651-2242-1-1-001(Mao),18,19,3.71,4.0,4.0,1.1621557815568706,4.33,5.0,5.0,1.0561986345169907,14.93,12.0,10.0,7.75,3.55,4.0,4.0,1.37,0.63225,0.70855,0.7922,0.2904296868434768,0.0,0.0,0.0,0.0,"If you want to do a thesis in MCB you will be taking this course. It is a highly structured course that is like research for credit with added expectations. Outside of going to lab to complete your research, you are expected to attend workshops and complete intermediary deadlines as you work towards the final thesis. I found these workshops and deadlines extremely helpful to not leave all of my thesis writing until the last minute. Monique and Dominic have done a great job at making sure each thesis student feels adequately supported in their thesis journeys.",0.9463,,0.0,,0.0
MCB 100,Experimental Research in Molecular and Cellular Biology 001,Viel,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6fc0f774df2c8295036d97383aa93015d440fb00f5df3747004b8d51c8fdb581cdfb58d682c2654d82a7833bb0d4a982&ReportType=2&regl=en-US,FAS-160364-2242-1-1-001,FAS-160364-2242-1-1-001(Viel),13,15,4.78,5.0,5.0,0.41633319989322654,5.0,5.0,5.0,0.0,6.22,5.0,5.0,3.8,4.22,4.0,5.0,0.83,0.5774333333333334,0.6228,0.0,0.3334226726943845,0.0,0.0,0.0,0.0,"If you want to get started on research, this class is a great way to begin. You'll get to learn the basics of certain lab techniques (which may depend on the project –– for example, I worked with PCR / cell culturing / Western blotting / etc), which can be a great basis if you decide to venture forward. The class is overall chill –– while you need to do the research, the staff is very understanding and willing to help you.",0.9231,,0.0,,0.0
MCB 105,Systems Neuroscience 001,Isoe,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=72fb8dbf67ec535ab812b1b99717aca995e2908cbcadd153df15a20c6d53811b776cb6f7cc46ec883e9043a46cdaaa3e&ReportType=2&regl=en-US,FAS-117341-2242-1-1-001,FAS-117341-2242-1-1-001(Isoe),38,49,3.81,4.0,4.0,0.8087900927567141,4.4,5.0,5.0,0.7925792188682581,3.97,4.0,4.0,1.58,3.97,4.0,4.0,0.97,0.7280555555555556,0.87565,0.204,0.3197157215627331,0.05555555555555555,0.0,0.0,0.23570226039551584,"I enjoyed this course quite a bit and really liked the flexibility of MATLAB assignments. Section papers were pretty interesting, but the 5 minute quizzes could be stressful. More preparation could've been provided for the final exam, but it felt like a pretty fair exam if you studied. I wish the final paper and final exam weren't due on the same day, though. Yasuko was very nice, and I enjoyed talking to her 1–on–1, too!",0.9787,,0.0,TAKE THIS CLASS. It is a gem for sure but make sure to actually go to lecture so that final doesn’t rock you like it did me :),0.8968
MCB 115,Cellular Basis of Neuronal Function 001,Draft,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9bc462a406b4601c7bb50528b4ee7f3519335ccbc121fc79a2b76fa07c336c63ef462a7d6fe85522bc4cd039904aaaea&ReportType=2&regl=en-US,FAS-114789-2242-1-1-001,FAS-114789-2242-1-1-001(Draft),24,25,4.7,5.0,5.0,0.4605661864718383,5.0,5.0,5.0,0.0,6.61,6.0,6.0,3.16,4.48,5.0,5.0,0.67,0.8690125,0.9111499999999999,0.9407,0.14984641414906577,0.0,0.0,0.0,0.0,"This class is not a generically easy class BUT WOW IT IS SO GOOD IF YOU ACTUALLY LIKE NEURO. After this class, I can solidly say I study neuro and have the background to back it up. GO TO OFFICE HOURS AND WORK ON THE PSET THERE. Do not procrastinate the psets because they require critical thinking, but this class is designed for you to succeed. Dr. Quast and Dr. Draft are the best and want to help!",0.986,,0.0,,0.0
MCB 115,Cellular Basis of Neuronal Function 001,Quast,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=33bb9742ad9c482864353dba88b569dc6216c567243177e3c6279b59d457c60bb51d0a9e21df2e04d7287e0bdad1306a&ReportType=2&regl=en-US,FAS-114789-2242-1-1-001,FAS-114789-2242-1-1-001(Quast),24,25,4.7,5.0,5.0,0.4605661864718383,4.94,5.0,5.0,0.23868325657594203,6.61,6.0,6.0,3.16,4.48,5.0,5.0,0.67,0.8690125,0.9111499999999999,0.9117,0.14984641414906577,0.0,0.0,0.0,0.0,"This class is not a generically easy class BUT WOW IT IS SO GOOD IF YOU ACTUALLY LIKE NEURO. After this class, I can solidly say I study neuro and have the background to back it up. GO TO OFFICE HOURS AND WORK ON THE PSET THERE. Do not procrastinate the psets because they require critical thinking, but this class is designed for you to succeed. Dr. Quast and Dr. Draft are the best and want to help!",0.986,,0.0,,0.0
MCB 143,Neurobiology of Vision and Blindness 001,Sanes,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4b3d01bbc5d041faba2b24ef55fe6a76e805e9a2aa1cb405c6b249b6a34e31d69ba34fced7527df21d264e80400555fa&ReportType=2&regl=en-US,FAS-207772-2242-1-1-001,FAS-207772-2242-1-1-001(Sanes),21,21,4.74,5.0,5.0,0.44084400227680803,4.95,5.0,5.0,0.2190429135575903,3.84,3.0,3.0,1.89,4.7,5.0,5.0,0.47,0.7678636363636364,0.8585,0.6588,0.2834102830623027,0.0,0.0,0.0,0.0,"such an amazing class!! MCB 143 and dr. sanes are both such gems. he is so knowledgeable about this seemingly niche topic that can be expanded to so many other things in the field of neuroscience and medicine. As a non–neuro concentrator, I wish there was more emphasis on the clinical or pathological parts of the course. The assignments were super open–ended and fair; students were posed genuine research questions that the field has no answer to yet, so we were really able to flex research/scientific thinking skills. overall an amazing course; I loved it, and hope it can be offered again in a future iteration :)",0.9832,,0.0,,0.0
MCB 170,Brain Invaders: Building and Breaking Barriers in the Nervous System 001,Magnotti,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c0c71ae2f759b2c0eac5ada1041a5bfce8b0a95de2f791cb52a8875d786ea0e3e26ea2734e44d6e728068583f1dc5eb0&ReportType=2&regl=en-US,FAS-109636-2242-1-1-001,FAS-109636-2242-1-1-001(Magnotti),15,17,4.92,5.0,5.0,0.2726599243442907,4.91,5.0,5.0,0.28762349126466136,4.82,5.0,6.0,1.4,4.83,5.0,5.0,0.39,0.9499857142857143,0.9835,0.9888,0.07061105741009284,0.0,0.0,0.0,0.0,"Take this class! Laura is a fantastic lecturer. Her lecturers are always a joy to sit through. The topics the course covers are super interesting and cover a wide range making them relevant if you are doing any neuroscience research. The class has improved my scientific literacy through the weekly journal article assignments. The workload is manageable and light compared to other neuro classes with psets. However, make sure to study in advance for exams because the course covers a lot of material in a short amount of time and the exams can get pretty specific. Helena is also great and super knowledgeable. If you have the space and are looking for a way to fulfill the advanced neuro requirement, this is a great class to take.",0.9905,,0.0,,0.0
MCB 188,Chromosomes 001,Kleckner,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9d0e50e4b40a0c75db135c2b30995e4e877575b997ff4e3e37c1b19ad0df1aae5af31abeef8142ba80bca19179c389ae&ReportType=2&regl=en-US,FAS-114864-2242-1-1-001,FAS-114864-2242-1-1-001(Kleckner),5,7,4.75,5.0,5.0,0.4351941398892446,4.67,5.0,5.0,0.47258156262526085,2.67,3.0,3.0,0.58,4.25,4.5,5.0,0.96,0.87,0.9045,0.7666,0.09118393498857132,0.0,0.0,0.0,0.0,"I highly recommend this class! It is a little harder of a topic compared to other MCB upper levels I’ve taken, but it was very interesting. You just present research papers and write one short research proposal, which I thought was really helpful to learn how to approach experimental design, so this is a good fourth class if you have a busy schedule.",0.9389,,0.0,,0.0
MCB 195,Foundations of Systems Biology and Biological Engineering 001,Cluzel,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=06205978160c863f807d19017395ff984372cc593f027f0be1e40e34a5b8e088974ede6f0863376baa41827d4481b65e&ReportType=2&regl=en-US,FAS-123837-2242-1-1-001,FAS-123837-2242-1-1-001(Cluzel),8,11,4.13,4.0,5.0,0.9304528866403853,4.43,4.0,4.0,0.497569851956243,2.75,3.0,3.0,1.04,4.38,4.5,5.0,0.74,0.81344,0.8398,0.6208,0.13566142782677765,0.0,0.0,0.0,0.0,"One of the few classes here where I felt intellectually engaged and focused during the entire class. Small class and active style of learning fostered a good community, and in fact I wish there had been *more* psets so that we could've met up more and forged a stronger community. The professor is dedicated to his teaching and his research and is great to talk to.",0.9749,,0.0,,0.0
